,A,B,C,D,E,F,G,H
9.2,0.026301083119113507,0.03085636039356064,0.031356087669832194,0.1268967408114752,0.08617694988740482,0.09512032660789013,0.35389319520412144,0.1469335411784549
9.26202,0.032268052364758514,0.02491163574347255,0.036137800199568214,0.138060790713655,0.05946079068486667,0.15517521714623972,0.3571660538223585,0.14872021031637478
9.45798,0.012020328721352223,0.0651219996934824,0.0453898365464597,0.11998709204395966,0.04789829944878236,0.11397248291131902,0.35188654077478476,0.1520610212724509
9.6,0.001166509791200232,0.014483270103003338,0.036324537658519576,0.09247172331957723,0.09718825225610044,0.11308791840166722,0.32103269220263336,0.12588458349802167
9.66202,0.01561764189372536,0.05634606632203516,0.021478556789039975,0.17613910654000908,0.07028597809410175,0.1705087865620786,0.3572104622639803,0.1732962101444844
9.85798,0.0,0.03142812169852227,0.0034618662070026625,0.13374037481595957,0.08439728443197926,0.13494754108754764,0.3466119649637311,0.15120788324792087
10.0,0.04426049862820391,0.044179107876180804,0.0,0.15211990063147912,0.10436437023250475,0.1463246928287984,0.3581482983565571,0.19984217986309172
10.06202,0.0,0.05633298270494642,0.026579457572289168,0.13662932456064183,0.0926860348279637,0.12568479478031946,0.3445347425942081,0.19482475150983733
10.25798,0.00783435820137598,0.04157000059023725,0.0025616307450294987,0.11009668933628262,0.09262347345975346,0.1272805723357566,0.3128603279897676,0.19312280432876983
10.4,0.0,0.02013665237929628,0.024654688458771522,0.09565063975248825,0.0899367052399155,0.10880314257604726,0.34974605598988917,0.19698503194057929
10.46202,0.01892816499679663,0.04038551654993534,0.009309750470709463,0.11907233234404004,0.10803170554504718,0.1802181063124523,0.32070092777408826,0.14008768288312096
10.65798,0.027115439112703817,0.007378433578397677,0.03438470998821166,0.12805899467575801,0.11053443492468716,0.129995533819641,0.3324647804898103,0.20060707172309525
10.8,0.008812960112638261,0.04046390811115381,0.0,0.07876073802952324,0.08944511969601075,0.1322109504546888,0.3285063086883672,0.1541131103626167
10.86202,0.0,0.03186673045583492,0.012199921045577747,0.07968519762614816,0.08593818416268906,0.17222895478236008,0.3240431548724863,0.16874674116820385
11.05798,0.03714619026635986,0.040406517129027375,0.0,0.1266603108100678,0.10033263275323884,0.1529389508645276,0.3348847315898305,0.1428955222416847
11.2,0.005569232963718666,0.04152030503174178,0.0,0.10553433920192859,0.0689427959991672,0.09689336570236942,0.3028561625155148,0.14808993672233972
11.26202,0.0011716829492585238,0.06485413613322744,0.0392186111924519,0.09885857184633616,0.12751651405266184,0.12282529045424959,0.35077345762811935,0.19527959210519646
11.45798,0.0,0.03198592057504883,0.015633517631092973,0.10223824068575899,0.10447833546136465,0.13190755700534618,0.3485299146318588,0.14114901669798163
11.6,0.0,0.019433416762644283,0.0073044946448482416,0.08813110367758024,0.07005110658884153,0.12916894015838676,0.3090902439291843,0.19774538516599643
11.66202,0.036835610243532886,0.03580670038852344,0.0009954274337291309,0.14357223547351466,0.09115749963336135,0.10179951015397287,0.2950837161048969,0.20684953278159784
11.85798,0.0,0.04287987686068586,0.030424214046776935,0.07890231841069906,0.066630400403745,0.1339153536045512,0.3004062713001428,0.16301911006824266
12.0,0.034710464994820625,0.0,0.023970239308584426,0.1243155310314025,0.029375062842135452,0.09057477517786941,0.3058557343445107,0.19565366659267924
12.06202,0.0,0.04384564823494467,0.019206892280743747,0.07038687382622208,0.06929099381460775,0.1290758830531996,0.3077880431169404,0.1691927720250157
12.25798,0.015281595492241439,0.028270876829311366,0.021177841300999055,0.08508194654709829,0.11708743005865696,0.11141859313144553,0.30725285523050944,0.1911939973675496
12.4,0.0,0.04446544746601469,0.030412701151197853,0.0834857952741612,0.10817071272388112,0.14571319254034787,0.32341779680631183,0.18703172622361378
12.46202,0.0005047873149386182,0.004536385305656577,0.0,0.11818471135983417,0.08084108737493245,0.09436331187026302,0.333078902658847,0.1938177243964496
12.65798,0.0,0.044834674827370066,0.0069417635758130345,0.10544791325246067,0.09090699181039938,0.11196375438063447,0.32346492641443514,0.14137933601620392
12.8,0.03913457288951244,0.0,0.016147885325761998,0.1120098758649529,0.06572962875735423,0.11607603425376072,0.32664197090286057,0.18460545204261455
12.86202,0.0026204237429123434,0.030638839751252405,0.0,0.07167547562362131,0.09399108172220484,0.11046748452045065,0.3087343098333793,0.19320855956731925
13.05798,0.00010449313419583494,0.02016044772658747,0.0,0.06534059351364176,0.10780783182939022,0.11175945766432159,0.31407985752645146,0.19378337238114848
13.2,0.020020231301205713,0.025620648252401977,0.011666911100524615,0.07003452642055932,0.09181525930096035,0.09807512896191312,0.2994359152030844,0.1836756987133695
13.26202,0.0033310499181239033,0.0,0.012584817958859029,0.11801087186970435,0.10504198922092131,0.12547388796431416,0.29237956207399934,0.1731449285046464
13.45798,0.02394053727323037,0.020303785434141023,0.010774741782038171,0.09865542896502875,0.07624383858637349,0.13704796824919335,0.3206950146621212,0.15921585723772647
13.6,0.0,0.04169298411651756,0.013036991420684672,0.11552435838364666,0.09278147327152722,0.07726218997062931,0.3123906766743028,0.18702180333788723
13.66202,0.0,0.0,0.00974525801727086,0.10462798078834444,0.09623577936579891,0.1200178812663183,0.32675179560437806,0.1763870601509096
13.85798,0.03317730444033905,0.01128868715358012,0.00046497551224918866,0.11193747368289302,0.09752357771813518,0.09314845351543444,0.2998753368026125,0.17179799812868837
14.0,0.0008596940762306523,0.007602444282934467,0.015852267102865567,0.0679519486022183,0.07284920949721505,0.09745033949790856,0.36262848554980587,0.20385367997343612
14.06202,0.012057267580083892,0.009058360971405638,0.0,0.09512504168298992,0.11142289609038716,0.14202399556004203,0.3027806750404892,0.2021832244687903
14.25798,0.0,0.04714952692177838,0.0,0.06534417607714493,0.0896904236660568,0.14939441794623817,0.30181161949263113,0.1897170395963185
14.4,0.0093509568020074,0.020697064999913823,0.011397375700203674,0.057111393929835816,0.08917308619495032,0.10427092520061024,0.29200178857060927,0.21290690257047223
14.46202,0.0,0.004877911913347846,0.028626032498918888,0.07374661155144313,0.11365089925199137,0.11350181193717163,0.27730501068390934,0.17367722957257942
14.65798,0.0,0.042000524995848984,0.01461448640989034,0.06393755245636981,0.12980649129912786,0.07922563644649663,0.269783684614636,0.14999859645296812
14.8,0.0,0.012335172000375426,0.01422886961448589,0.10077307916418202,0.10146923686868974,0.0748326063246763,0.3592577745762911,0.21260647302251198
14.86202,0.019400702335545784,0.00280823773599723,0.010338785491077186,0.06899402635667712,0.0782305013077765,0.09267545286776485,0.3077917732426196,0.17781681776396466
15.05798,0.00856374706781293,0.008701596381208942,0.03451744224191498,0.04450269650121491,0.10550411835630692,0.14157776587510135,0.3330831403327038,0.18728261915807426
15.2,0.01675983185054651,0.03088023636249502,0.0,0.10055827190664958,0.11854320695413227,0.07545994611221377,0.270817984270354,0.19536070330288666
15.26202,0.0,0.016269745350266825,0.003923018684152404,0.0652137634236804,0.11129035118634922,0.10378544371164987,0.28258391404584565,0.2347559078936271
15.45798,0.0,0.0,0.0004752168132014737,0.06638901876715696,0.09229303521381232,0.077869694075534,0.31682914967036035,0.17603481581741776
15.6,0.01223541863800252,0.024981628926161376,0.0,0.07501918126142529,0.08797664867833493,0.10275375984725632,0.2885838118438777,0.1923313652708899
15.66202,0.025864499916176918,0.0,0.024944012610659816,0.11591324992888721,0.10563341696475566,0.1074357670229724,0.29773112321017525,0.21603470274136766
15.85798,0.033301347638703155,0.015474770356586174,0.0451791426497427,0.06126616173387153,0.11130980788556784,0.10438108849385164,0.31231544369403447,0.19632349019718412
16.0,0.0,0.005262267558214046,0.021455170955250916,0.08987857529669968,0.07217774605337181,0.11353433574090743,0.30513247502346985,0.20462902051215462
16.06202,0.004881026200283044,0.01312169294877116,0.025787373980385463,0.07703664026527529,0.08099169597130987,0.08276263556577192,0.307212572016603,0.19820945778748608
16.25798,0.0,0.011658199525321435,0.007564951356207714,0.020755123948852948,0.1046738351042929,0.11239680406268716,0.33107825877172986,0.2068402831076956
16.4,0.01654509467671375,0.0,0.012588202755717363,0.07629618626211743,0.0755226449300791,0.11986641721210695,0.29037366226277567,0.1925344542992331
16.46202,0.0,0.009844632965210567,0.00023349910708935634,0.06347552643546821,0.08436322682503566,0.09662007867256499,0.2921657401974166,0.22326228312202834
16.65798,0.011795591412345423,0.0,0.009913151925323847,0.07494058700916906,0.13054607369975052,0.06877664153200591,0.3101511148366061,0.17570879464397376
16.8,0.0,0.027066443005277864,0.0,0.02879037986283317,0.08261703791813015,0.0917686347416696,0.2900082005793424,0.20522354471109724
16.86202,0.0,0.0,0.03044441735956232,0.08101172508879698,0.137677950329889,0.11300057340411954,0.30543539632348066,0.18883893567759633
17.05798,0.0,0.04048191049391694,0.020901073547221385,0.06067490529699537,0.09356192652591643,0.11872804047814907,0.31516452063036965,0.20751547833701728
17.2,0.009169087293723076,0.0,0.0,0.06746791007542823,0.12661333268021746,0.08964632389423044,0.29084717022597245,0.18115722728199013
17.26202,0.038125621204447,0.0063418297691847265,0.013011108994264227,0.02431147513842452,0.08746672401706668,0.09764803313638613,0.2607789151439073,0.21371338692900668
17.45798,0.0017343576250639689,0.012669547164917219,0.03735484228434135,0.10046355526105967,0.13351032026574844,0.11993806741232313,0.2722576051189607,0.17692248527534574
17.6,0.0,0.028771583532194125,0.012754203579385065,0.08273625006004182,0.08318966194105604,0.10675592602068885,0.299028870898753,0.2037121793677184
17.66202,0.0,0.0,0.0215700616850489,0.05718845700363356,0.08179360651458287,0.08772175093774423,0.3153642237378544,0.22569798337998265
17.85798,0.024153103239430287,0.0099834946822223,0.0,0.051892479255870316,0.1367615619119547,0.07501692683388987,0.28596661004261614,0.21275301874442332
18.0,0.0,0.010286316744172809,0.023060078573773582,0.05488094005551626,0.06877461985662488,0.09979689533441466,0.27663329439888573,0.18216866832995587
18.06202,0.007181970686286319,0.02034502389577008,0.017062342020883515,0.029180130635309127,0.08699305796127943,0.12010288914562389,0.27230434019225624,0.16514716982893518
18.25798,0.0,0.001161546622176002,0.002929674370775291,0.036557968695347484,0.11245998663940233,0.08820781157122187,0.29712305982700915,0.1728385067452763
18.4,0.03410739088284395,0.011143202491806226,0.01350155135819291,0.03902286487557985,0.11364180453885488,0.10369677287632816,0.32137868743467723,0.20587025274761206
18.46202,0.0,0.0,0.03856969036267681,0.03714528506606146,0.10726351554583347,0.09409257862685368,0.2725251950793025,0.20067843890420398
18.65798,0.0,0.0,0.0,0.07251953872724673,0.10360871545765712,0.08028837727946765,0.279534203231382,0.22476863555315657
18.8,0.02930609618155429,0.03075819004144315,0.033152718177330974,0.04720834565742486,0.08668534075500955,0.0912869329915605,0.2694620635257972,0.22644832060728737
18.86202,0.0,0.0,0.002846409999072325,0.0403456973487136,0.0898130661976448,0.09374802170233147,0.26828490359068385,0.19445603576134307
19.05798,0.0,0.02063680553916092,0.0,0.04952628329195645,0.0960954790199866,0.07107435303854497,0.3017101871880839,0.17724658571752894
19.2,0.010969006549303398,0.0,0.01036651641154095,0.033077526164444454,0.09853827749390791,0.1205862866437439,0.3326876460179956,0.23674985418694605
19.26202,0.019082274198123198,0.0,0.006039874052932971,0.07768722536483767,0.09182891443846981,0.089372874105426,0.2951520403358731,0.21087484537596785
19.45798,0.010542321910922628,0.02236601170877879,0.0,0.021312852320848924,0.11024983513278017,0.08745392423277452,0.25402618581551206,0.22053265443000725
19.6,0.016024413992843933,0.0029291013596951976,0.018372988136776222,0.030102309413465533,0.10082497952107067,0.10119423304190411,0.3082952692727375,0.21456009739896925
19.66202,0.0,0.01080664535864155,0.040302459946258924,0.04417856188116565,0.09648186213906194,0.0660128928998737,0.287296125371324,0.2134322969160378
19.85798,0.0,0.007395787391322319,0.0,0.05500120222744414,0.14528335059401995,0.08708756302668483,0.28240162209548936,0.24004784764116152
20.0,0.0,0.0,0.0,0.0651348752229093,0.06982665226880401,0.12068167676378272,0.2973169229503433,0.19255637389151534
