,A,B,C,D,E,F,G,H
4.46202,0.027122539506734003,0.10577636991400083,0.015814953989075984,0.21053218739530197,0.04883104259705587,0.20135204508838553,0.4131530747443332,0.10333250424324077
4.65798,0.0,0.09157703228452632,0.01645638680266534,0.1941724641138824,0.03009739713014301,0.18083841661189456,0.3958392075541604,0.1045232122598094
4.8,0.0,0.11366679396663569,0.0,0.21304214728313461,0.0645393405903249,0.16397616774767915,0.40120069060443325,0.11628917569949054
4.86202,0.0193232894835797,0.0847386587851372,0.009216067165119484,0.1871191197648969,0.05585639756783284,0.195228717761931,0.3892889270519699,0.1354956459580435
5.05798,0.019954385230670904,0.07878003071532325,0.02157449058079576,0.18354030045614667,0.03898662863925463,0.19027103520381886,0.37243677323438706,0.12356381163927307
5.2,0.0,0.08764848429182756,0.032859340608914926,0.20007569782702114,0.04421240278448018,0.14915137981040183,0.38518078437546915,0.12539495940820097
5.26202,0.038441013591883955,0.07884811984887014,0.0666574631766132,0.1953980008811576,0.07227826995134311,0.17605285155811526,0.4408235845308323,0.12624660845894764
5.45798,0.0,0.04654144324625579,0.02460998657604474,0.2044800594222684,0.04425203427729565,0.20170113696155323,0.3833640502642045,0.11102193507958713
5.6,0.04186583781952738,0.05411320376752764,0.015688496315549885,0.2133555614693457,0.07122655554287816,0.1703753663204369,0.3771598366345501,0.11587095640465088
5.66202,0.016418263479658482,0.07205542356252399,0.07574767297440467,0.18720913814160967,0.05315046519396448,0.20210300751833785,0.4142491415867914,0.1265093864360119
5.85798,0.0061009220742892795,0.10045718667261393,0.0,0.1873062462466589,0.0856535563187033,0.18619894161720785,0.3916243827312415,0.14181416468392533
6.0,0.0010456657786769375,0.11505657036416393,0.0,0.15807521715594844,0.05416234622056373,0.2061273489258476,0.37522816527297526,0.13293331284257773
6.06202,0.006476189020341546,0.10191246533936377,0.014865088800230433,0.14901330749387118,0.06612459798387314,0.19089954465971787,0.3656260977243925,0.15470652328993936
6.25798,0.0,0.069825295286283,0.024964105327187205,0.20985156218297235,0.07325775426902961,0.15234870756668867,0.3490354610792759,0.1315045884543071
6.4,0.0,0.08327903691050685,0.05533781693055147,0.17048743611295303,0.03086090188462217,0.1888198808252753,0.38136258426421615,0.1371579177623731
6.46202,0.02450103797166668,0.06197892136058247,0.015125220724796686,0.16830010455290542,0.06036745385036518,0.16995342020867094,0.37390764981058555,0.15610930845837526
6.65798,0.008861300361186819,0.1005112054615608,0.020853863252178802,0.16363765189472104,0.05891145161081147,0.1823959217488902,0.38714726208029465,0.12722252410045778
6.8,0.03347983381009558,0.10132972220374895,0.022615622657155037,0.16748943156166787,0.057751546583234545,0.16689036837356144,0.36266771050553387,0.12932217915852467
6.86202,0.025520436237410998,0.04881403873434505,0.0,0.2013609812157465,0.07883456691765463,0.18265618232544092,0.3912132848363699,0.09915059378292435
7.05798,0.023669642525539984,0.10409229075875781,0.0,0.1539698683327194,0.046202232701619605,0.1590777845463107,0.3320746057023539,0.15070195985717474
7.2,0.0,0.06250245169479729,0.04192004015027545,0.14256649174582825,0.038201904594255105,0.1672275527136339,0.3514922101442938,0.15876481652205193
7.26202,0.00500183910983478,0.07924860812187268,0.008150620998676854,0.17539731362910374,0.05919385317693207,0.13619446555667328,0.34914104686319886,0.15884894689231713
7.45798,0.0,0.0798588574820357,0.01990051085693968,0.14528907619383294,0.09979516702321954,0.1468549788568306,0.36095153356969767,0.12645810124666992
7.6,0.0272174654937037,0.08233417419306419,0.002030182722788019,0.12937457595562987,0.09495293453684545,0.15095579658776,0.3884835651557167,0.14273637762558888
7.66202,0.0,0.02779530664912392,0.04171356063335011,0.14609191380203404,0.06519279355318214,0.17085066415213263,0.3736600787285299,0.15707899414872675
7.85798,0.0,0.052858843367516756,0.017073703219620255,0.14306503299271617,0.07750915945619112,0.1933712886747651,0.3488228903508443,0.10817460309302432
8.0,0.003211819355866376,0.06595778490411847,0.0,0.1439581412638281,0.07212577331858633,0.136418483628287,0.32745651483238236,0.14190008638878068
8.06202,0.017410787401231236,0.05706481471358269,0.06293085016415709,0.17171066116085457,0.09599557411276415,0.14966638651144282,0.38276423034378115,0.14862795954073726
8.25798,0.0,0.04290105499145674,0.021114183600433815,0.12815477228568978,0.06704021753582425,0.15759480079329624,0.3542671233141801,0.14999115837144578
8.4,0.0,0.017058250295123145,0.025348969025774232,0.1162716919941106,0.06040238418793235,0.13182530865340292,0.34910194051854665,0.17174556011145203
8.46202,0.0,0.07259805589116561,0.0202080619741227,0.1523209131961693,0.07312449245810711,0.14837436315037672,0.32591872390599613,0.18190799852283057
8.65798,0.0,0.015708737845497547,0.046001241520398764,0.16977100722029623,0.0653821669454959,0.1562621227593848,0.33951552879293617,0.1359773031203928
8.8,0.016722089250115018,0.04683576382274523,0.026982160349607952,0.12691110188156918,0.06467274036495683,0.13552739022975252,0.34812019424562074,0.1760830413946754
8.86202,0.014044359231605972,0.07573870454382851,0.0319913300060425,0.1262517437589124,0.09524491241958828,0.11318096305926521,0.38665522930079277,0.14724876724354075
9.05798,0.03694865434165859,0.04071427832833593,0.04597232068305386,0.13826860914408498,0.09864313487040109,0.12164868828826111,0.38887668915295626,0.14851843140922039
9.2,0.0,0.04204583383371144,0.033371249179151574,0.13133975374109133,0.08887833456098583,0.1516589135832171,0.3256460111369708,0.13183232675451617
9.26202,0.019010204660483854,0.07095583861238541,0.0034387013671673475,0.14479867901548862,0.09875860325215961,0.15032835191857374,0.316175033168534,0.15295786849903031
9.45798,0.004939603914878964,0.04988930459720685,0.0,0.14026867588871514,0.0827429052890393,0.10502119279381153,0.3390864018982876,0.16138409976348278
9.6,0.0,0.0430013621019021,0.034596191515171,0.15180866992814937,0.09049754734108989,0.13782998771767604,0.3614234598292646,0.11895050776054962
9.66202,0.011946593167161334,0.053965536196975555,0.02823267562817646,0.11152692843460359,0.10843502713432493,0.13823868464778263,0.35000767959763684,0.12563628228495688
9.85798,0.0,0.04859605262876012,0.0015483574366974631,0.1069313744077959,0.09595666754121805,0.12120934529296194,0.342721943819567,0.1627936293375654
10.0,0.0,0.032218554154826745,0.0077906076547723975,0.11745444733260912,0.09950985849207053,0.13317572910940703,0.3529393571515258,0.15624946052277566
10.06202,0.0,0.03458830152772567,0.06064150314175986,0.09372256954456132,0.115853904299644,0.15128341108880225,0.38216833354855534,0.14699025489099216
10.25798,0.010961572992678432,0.05315553725897877,0.04389222328948009,0.13532169229327118,0.11673559246223827,0.15115883324151105,0.3386810202962954,0.13792169338110935
10.4,0.03075415587644713,0.070499512139405,0.0,0.11541728631307915,0.07890263223483113,0.15074116337138638,0.3399992289754767,0.1355613965769334
10.46202,0.018000665956552024,0.038021073616675415,0.04188557793734811,0.13687279950271292,0.09078593305479635,0.15184150733569812,0.33357497386227836,0.12408449884786438
10.65798,0.022853773630408178,0.04845395680687593,0.030770939449766593,0.12573573399441212,0.09819430165060047,0.1455812015596762,0.32563983896995286,0.1688733098038287
10.8,0.0,0.06351000507172862,0.022416055241702506,0.08351999670091612,0.06362788178899675,0.14891689483682471,0.3515593089336873,0.15334299172178995
10.86202,0.014943960873031063,0.06121295989536812,0.013339159774265159,0.13475785138227542,0.07880172364684963,0.17881498686074448,0.321484605179411,0.17606720582981839
11.05798,0.0066268487285391425,0.04634865527946518,0.004080417347091194,0.10147119739957904,0.08821123592029295,0.11766112183290099,0.320313766390608,0.20229770895175195
11.2,0.02270672504395694,0.045559686095909935,0.007896051795333012,0.12437079784090159,0.11334153199824855,0.11923400510040383,0.357628663322319,0.20455958060300844
11.26202,0.0,0.03275144520260782,0.033338633544174365,0.13251026837351743,0.083058356819205,0.11524246192014095,0.3447238557444832,0.1848921216552386
11.45798,0.006786135898801141,0.06140293539686524,0.0011026020066129665,0.09987327100685554,0.10138431509361512,0.07096102552078648,0.348025956046114,0.1923479660603263
11.6,0.0,0.006283261784337593,0.0,0.0897249618130367,0.09516031739253494,0.14523256260000555,0.34009360114808923,0.2024212595045875
11.66202,0.0016413957325158539,0.03429265401186572,0.0,0.09921878313477575,0.10398342340427522,0.13790363031775285,0.3191972824406502,0.18022617884668315
11.85798,0.007021254411777261,0.05731255361189905,0.0,0.12854373638769512,0.07450382691966338,0.12002843712131044,0.30055438833054304,0.17794304595018942
12.0,0.0,0.0025242890210011373,0.03092041041938837,0.07560553011536822,0.09624795177435617,0.15550755412664508,0.3297932631812002,0.1778414601689036
12.06202,0.029801054854603947,0.0312833254371452,0.008665076354227771,0.11673283783610525,0.10291873251130096,0.13718835363568785,0.33206038796464715,0.17733521304967864
12.25798,0.01262463025832321,0.005485691222378641,0.0,0.1223621577275462,0.12509760728492303,0.1314085157407799,0.2891929920717257,0.19734258625784562
12.4,0.003866768870308317,0.061989228306713426,0.019301123346768197,0.08939330648257024,0.13649623869038938,0.1381531702859367,0.3234677192804689,0.21225189652274007
12.46202,0.006442012364555259,0.016528287523379412,0.0011068610969872123,0.11917539219142065,0.10195448889455473,0.11965361661227902,0.3205590199046368,0.14344091993044342
12.65798,0.0,0.03545492797965328,0.07105989551682047,0.08960539922778689,0.08420794746721834,0.12480569251114693,0.29796130988327196,0.1867821906575991
12.8,0.025763534808842234,0.032331389467842586,0.00422491329812978,0.0975765508704685,0.1182856971906422,0.10523235100449255,0.2942717130878347,0.15764131981148138
12.86202,0.017091504806800117,0.001197108831099209,0.0,0.06873516993200082,0.07159024521666853,0.11922522205398059,0.2872160486005967,0.1726831983617398
13.05798,0.0,0.011970953479636396,0.019039408383295833,0.09779025595961542,0.09454432992174847,0.093468806025712,0.3073975101016134,0.1931148411213282
13.2,0.0,0.0,0.011205564467910867,0.04703971202559257,0.08850182631674462,0.09790692331646104,0.3430353527176467,0.1642098667342946
13.26202,0.0,0.0,0.018278221492633497,0.07671155531137298,0.09968323383334848,0.07146875206150491,0.3126593560604227,0.18538895628924024
13.45798,0.005246951954237882,0.06186471880156963,0.0,0.11412865470050712,0.09714951989072529,0.11004761135346146,0.33923015025788983,0.16501008872477715
13.6,0.01699054876729092,0.012615408554873368,0.004292721784264105,0.09912998616045353,0.1252492756061289,0.09433172503904379,0.3081906759728064,0.1728516466147716
13.66202,0.017633094622342912,0.005471512291129155,0.02961458374068872,0.08390274505063032,0.09265773740166865,0.09943410686194044,0.33605214921903426,0.22227757366821224
13.85798,0.009838443668543296,0.014516081691534066,0.0036028199359070187,0.05618722224973635,0.07928023317743267,0.11348947676176019,0.2896797454646782,0.19467135424934742
14.0,0.012353282654713266,0.022907129290778937,0.01135363606489521,0.07391426731478018,0.1042910141264395,0.1506417800987072,0.319490891444211,0.16038364995762938
14.06202,0.0,0.044535590981121836,0.014058585446166666,0.0844788868364076,0.1399724487473883,0.07390138492218744,0.3243545176226905,0.2338651577691355
14.25798,0.0,0.012227578650721948,0.019856439770653225,0.09349683520868715,0.1332619420102133,0.1349404601730775,0.27119550771377865,0.16677025778743512
14.4,0.0,0.0020041021459580918,0.0,0.09937441768250493,0.0944089644824635,0.12206020319536556,0.2941000948811698,0.2104082511401858
14.46202,0.02323948302149273,0.007056163763991964,0.021029834159200473,0.08901670641139102,0.08945514382167036,0.10842385743632614,0.31218798419918514,0.1719928358258599
14.65798,0.0072016689494946015,0.013543540956362003,0.0014015898613529603,0.06584400581098163,0.06403732639882698,0.09801133648466423,0.3391016862653543,0.1738377019386866
14.8,0.0,0.010012715922819824,0.0,0.05701115170443011,0.09622960485134094,0.11776560391130018,0.30820539072023884,0.1869731598739303
14.86202,0.0,0.016801166473433132,0.010310064934589714,0.0629548708220112,0.10874439071771708,0.09513796860701638,0.3255697598334623,0.19430922673577783
15.05798,0.0,0.0,0.0061862799912421095,0.07642586778454453,0.05602278334692501,0.10859869588091761,0.31543174177684347,0.21529425695710624
15.2,0.0,0.0,0.024078642171204485,0.08003229650961077,0.08865182289580718,0.13199758958351984,0.2949972407201064,0.17853912147459636
15.26202,0.0,0.03752134869666513,0.016740157190365895,0.10513033357056106,0.09866652124965404,0.09998307568570772,0.2902063373804323,0.21407084848653948
15.45798,0.020402856105456866,0.015888802215383326,0.016040967104308523,0.09570012324636475,0.09755590562985998,0.11992936630150124,0.27156412983654465,0.21468106177475058
15.6,0.01432504606815801,0.0,0.0,0.07653649409644038,0.10119262579547135,0.07297223352658118,0.3093745246325962,0.20708592053970215
15.66202,0.019844328482871165,0.005139389770467243,0.0307197527496772,0.0945316182181288,0.11293660816411123,0.13886648810042554,0.3095593155524808,0.21317593957452996
15.85798,0.0008149948835715586,0.005725453394013081,0.0,0.07128056536028017,0.0904970521108405,0.11432406964918677,0.3382183700820069,0.2108944499088759
16.0,0.0,0.00648941813464001,0.0,0.07055204403473263,0.08485388193255426,0.1264835842442002,0.2804800059860303,0.2239329954962426
16.06202,0.012697927293831264,0.010504275899391473,0.02665449796219921,0.036475463213086735,0.1071211686856246,0.09800764399900196,0.3183017846068817,0.17623183256767272
16.25798,0.0036312117528784923,0.009746855210236076,0.0035519642706413968,0.05450098812893349,0.11767685655406604,0.07004290418677346,0.29124652121563815,0.23869944483332198
16.4,0.0,0.03633763185992674,0.0,0.08125194296159349,0.11118106057857761,0.10764918215016518,0.2878814217839351,0.1821764989315133
16.46202,0.015125287143983531,0.02363420825525967,0.008815662055296783,0.0761930779709031,0.0876060350246284,0.08719185603147271,0.278167083041225,0.20403697615353414
16.65798,0.010447445811739993,0.008037548843343772,0.0,0.059786983362901336,0.08885759114932901,0.1076154526041279,0.31961439733768887,0.2108418655276597
16.8,0.0,0.012930364392132037,0.0195964915528046,0.05910659524147828,0.13148400223331308,0.09104166786203431,0.2988960237707758,0.1991093304857172
16.86202,0.00985785763811408,0.0,0.0,0.06734962250418079,0.1083564955170009,0.07582487573008681,0.29701974408794574,0.20603863725825014
17.05798,0.0,0.0,0.0,0.04473603824197042,0.10806668226057652,0.08107018516768941,0.2898846545423005,0.18973529597546052
17.2,0.009650038343657573,0.009622926643176032,0.015409840280513919,0.06274796928053353,0.08846366518185877,0.09945880803570442,0.28377261324158426,0.214042998963946
17.26202,0.007223461300688874,0.0,0.0,0.09270295653320204,0.11643663689581515,0.08150817420599264,0.3010728479787914,0.2101275633936982
17.45798,0.0,0.046062123313893207,0.017314658861914023,0.05765579407603833,0.10388600110099175,0.14729367726984688,0.3225417536037921,0.2216385088011173
17.6,0.0209508859108431,0.0,0.007011804737984618,0.05400241226513755,0.10510913437782203,0.10824710871425759,0.2879603725376282,0.21421727423824882
17.66202,0.0013591562608734182,0.008662424653783137,0.0,0.057815593691628635,0.10004101093227279,0.11204603430785778,0.31937608237809634,0.17237741247672034
17.85798,0.021512819400953672,0.0,0.0,0.06310907553620733,0.1075066297526715,0.053117236375660966,0.3309184809578963,0.23451594192366845
18.0,0.00419408751074946,0.0,0.0,0.03845817657229275,0.11145323461873875,0.11312199309629178,0.2515792040716309,0.1982813527368049
18.06202,0.02916742041292179,0.0026079476176222426,0.0,0.04086336899572798,0.09999478846864734,0.10010085508299754,0.267428346347078,0.23017200925445247
18.25798,0.010632542851767844,0.0,0.01141189856680054,0.04330831687722332,0.10166258112233535,0.0873931475720428,0.30095767638976056,0.24611098883858357
18.4,0.0,0.028913441230633573,0.031733807841682934,0.05904841504399909,0.11223540769247571,0.09171223939434184,0.2821451384421637,0.22625548094454342
18.46202,0.02701408277906206,0.0,0.0,0.04598238732920357,0.11077560933342545,0.09253270490657588,0.28932620419641414,0.2366936866571403
18.65798,0.007883548070056336,0.015425736068218447,0.0,0.057131008543470384,0.11698354237819132,0.052029488674143934,0.2991686827787584,0.21245940056375623
18.8,0.0,0.0,0.015227367087427935,0.05062067919141593,0.08417852754524913,0.08322827618721756,0.28132336576338074,0.21514160525019427
18.86202,0.0,0.028873821082204324,0.015826544166797817,0.05941900050033773,0.10286806877212372,0.09484794022069945,0.25089271722332057,0.19658762905209035
19.05798,0.02824949108053935,0.013995628626590212,0.0,0.03971739643563451,0.0678533889151168,0.05686016208517994,0.3097879811951709,0.19450314077778835
19.2,0.012324347062913767,0.014718838300608732,0.0,0.021849858990732076,0.09650866220822257,0.0897480190977433,0.31696262421118837,0.1978987966273792
19.26202,0.0,0.013945553136185798,0.0,0.0249269953035575,0.1281928562226334,0.08636996658533909,0.2806089996250528,0.23225368828097392
19.45798,0.012253288500657596,0.0,0.03774647773968793,0.026081079224114328,0.11269179034166313,0.08066508882417656,0.25331737863800563,0.2529902900230974
19.6,0.020562514841810507,0.010438227765157604,0.0,0.05400226670081387,0.10723203158712255,0.11104911634035854,0.2715975445799396,0.21838482953212668
19.66202,0.013532588059572722,0.0050342452570684565,0.0,0.08656927667063152,0.1337874468218359,0.087152867419567,0.32256643777478217,0.2324481425706342
19.85798,0.014086096469110364,0.0,0.0,0.08096897109422777,0.13146853846175344,0.11865132598886408,0.2518342849422337,0.23874834112649618
20.0,0.0,0.0,0.023724644168928413,0.06374713927709093,0.11448075760459446,0.09387442988677622,0.29103324314827894,0.25221061129847555
